"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","wdsp","temp","total_num_of_crimes"
"925",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,9.4,57.3,0.597222222222222
"926",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,13.7,62.7,0.630952380952381
"927",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,12.5,63.3,0.694444444444444
"928",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,6.2,62.1,0.76984126984127
"929",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,6,61.9,0.589285714285714
"930",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3.9,63.7,0.716269841269841
"931",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,7,66.7,0.652777777777778
"932",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,9.4,72.2,0.714285714285714
"933",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,3.5,67.8,0.682539682539683
"934",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,9.3,67,0.771825396825397
"935",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,5.8,54.1,0.650793650793651
"936",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,6.2,56.7,0.601190476190476
"937",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,5.6,59.8,0.692460317460317
"938",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,8,66.5,0.676587301587302
"939",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,10,63.8,0.674603174603175
"940",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,6.6,49.6,0.650793650793651
"941",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,5.3,53.9,0.801587301587302
"942",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,10,61.4,0.706349206349206
"943",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,7.8,69.4,0.712301587301587
"944",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,12.6,73.6,0.742063492063492
"945",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,14.2,74.3,0.746031746031746
"946",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,3.5,62.3,0.696428571428571
"947",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,10.2,57,0.686507936507937
"948",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,11.5,49.5,0.706349206349206
"949",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,6.2,48,0.64484126984127
"950",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,8.2,58,0.700396825396825
"951",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,8.4,54.3,0.712301587301587
"952",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,5.3,48.5,0.694444444444444
"953",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,9.9,48.3,0.617063492063492
"954",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,7.4,49,0.646825396825397
"955",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,7.2,51.6,0.712301587301587
"956",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,10.7,67.1,0.819444444444444
"957",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,10.1,56.2,0.714285714285714
"958",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,6.9,50.4,0.833333333333333
"959",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,9.5,67.1,0.863095238095238
"960",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,3.7,64.6,0.672619047619048
"961",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,5.3,57.8,0.716269841269841
"962",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,4.6,54.9,0.75
"963",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,6.2,56.1,0.670634920634921
"964",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,3.5,58.3,0.66468253968254
"965",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,4.8,57.6,0.680555555555556
"966",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,7.4,57.1,0.652777777777778
"967",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,8.8,51.5,0.593253968253968
"968",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,10.8,51.3,0.619047619047619
"969",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,12.4,51.4,0.676587301587302
"970",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,7.1,45.3,0.708333333333333
"971",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,8.9,45.7,0.571428571428571
"972",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,8,49,0.623015873015873
"973",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,3,48.2,0.628968253968254
"974",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2.9,49.6,0.720238095238095
"975",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,9.8,58.2,0.736111111111111
"976",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,13.7,62.8,0.718253968253968
"977",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,17.7,38.9,0.589285714285714
"978",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,4.5,32,0.636904761904762
"979",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,4.9,35.5,0.648809523809524
"980",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,8.5,40.7,0.615079365079365
"981",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,6.9,39,0.640873015873016
"982",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,6.3,40,0.638888888888889
"983",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,8.1,39.4,0.615079365079365
"984",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,13.3,46.3,0.674603174603175
"985",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,11.6,51.5,0.668650793650794
"986",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,8.6,42.1,0.64484126984127
"987",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,12.4,38.9,0.716269841269841
"988",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.7,38.6,0.678571428571429
"989",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6.3,34.5,0.718253968253968
"990",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,8.1,33.4,0.678571428571429
"991",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,5.9,34.2,0.634920634920635
"992",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,12.9,28.1,0.626984126984127
"993",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,9.4,23.8,0.593253968253968
"994",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,9.5,27,0.58531746031746
"995",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,10.7,11.7,0.557539682539683
"996",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.2,14.4,0.656746031746032
"997",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,8.1,2.2,0.571428571428571
"998",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,14.1,21,0.603174603174603
"999",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,7.5,28.1,0.668650793650794
"1000",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,8.5,35.6,0.609126984126984
"1001",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,6.1,32.2,0.662698412698413
"1002",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,5.2,35.8,0.577380952380952
"1003",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,14.4,47.4,0.579365079365079
"1004",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,13.2,29.9,0.593253968253968
"1005",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,8.2,32.7,0.654761904761905
"1006",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,13.4,35,0.626984126984127
"1007",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,10.9,30.9,0.686507936507937
"1008",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,13.4,37.4,0.609126984126984
"1009",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,6.1,36.1,0.567619047619048
"1010",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,6.6,40.3,0.617142857142857
"1011",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,14.2,19.1,0.544761904761905
"1012",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,10.4,23.1,0.56952380952381
"1013",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,17.9,39.8,0.685714285714286
"1014",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,11.6,33.9,0.552380952380952
"1015",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,8.8,22.9,0.681904761904762
"1016",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,5.4,30.1,0.548571428571429
"1017",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,2.5,28.1,0.537142857142857
"1018",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,4.8,34.3,0.573333333333333
"1019",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,7.7,36.7,0.619047619047619
"1020",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,9.1,33.6,0.636190476190476
"1021",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,6.3,35.6,0.660952380952381
"1022",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,7,38.7,0.693333333333333
"1023",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,7.1,49.6,0.64952380952381
"1024",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,4.5,43.9,0.655238095238095
"1025",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,9.6,40.7,0.691428571428571
"1026",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,6.6,38.4,0.685714285714286
"1027",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,9.9,38.9,0.664761904761905
"1028",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,11.5,34.3,0.592380952380952
"1029",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,11.7,29,0.653333333333333
"1030",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,11.8,27.7,0.68952380952381
"1031",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,9,27.6,0.586666666666667
"1032",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,9.7,24.1,0.655238095238095
"1033",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,13.6,38.2,0.624761904761905
"1034",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,10.1,35.9,0.773333333333333
"1035",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,11,22,0.571428571428571
"1036",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,9.6,20.7,0.588571428571429
"1037",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,10.7,24.1,0.552380952380952
"1038",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,10.2,34,0.577142857142857
"1039",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,6.1,37.3,0.708571428571429
"1040",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,6.8,46,0.617142857142857
"1041",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,12.1,26.7,0.664761904761905
"1042",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,6.8,42.7,0.584761904761905
"1043",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,14.3,41.3,0.571428571428571
"1044",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,8.6,36.1,0.638095238095238
"1045",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,11,41.4,0.651428571428571
"1046",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,12.1,34.4,0.596190476190476
"1047",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,6.7,35.1,0.552380952380952
"1048",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,6.9,46.4,0.76
"1049",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,8.2,56.9,0.64
"1050",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,2.2,51.4,0.64
"1051",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,7.4,55.1,0.64
"1052",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,8,59.7,0.632380952380952
"1053",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,8.2,57.9,0.615238095238095
"1054",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,11.5,51.6,0.603809523809524
"1055",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,9.1,40.8,0.596190476190476
"1056",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,6.8,42.8,0.575238095238095
"1057",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,11.4,52,0.571428571428571
"1058",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,10.5,47.3,0.664761904761905
"1059",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,10,32.4,0.540952380952381
"1060",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,10,27.8,0.582857142857143
"1061",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,9,33.7,0.548571428571429
"1062",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,12.1,42.4,0.575238095238095
"1063",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,15.3,54.6,0.628571428571429
"1064",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,18.8,54.5,0.594285714285714
"1065",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,19.4,46.3,0.584761904761905
"1066",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,8.5,39.3,0.580952380952381
"1067",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,12.1,31.8,0.588571428571429
"1068",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,8.2,24,0.542857142857143
"1069",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,11,24.1,0.579047619047619
"1070",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,6.3,29.8,0.59047619047619
"1071",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,8,39,0.613333333333333
"1072",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,12.1,42.4,0.598095238095238
"1073",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,9.6,47.9,0.611428571428571
"1074",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,9.5,43.3,0.619047619047619
"1075",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,14.1,32.3,0.630476190476191
"1076",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,9.4,37.8,0.596190476190476
"1077",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,12.9,59.9,0.712380952380952
"1078",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,10.6,43.7,0.613333333333333
"1079",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,7.4,53.1,0.64952380952381
"1080",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,7.4,50,0.697142857142857
"1081",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,9.6,43.1,0.607619047619048
"1082",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,9.9,42.3,0.626666666666667
"1083",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,12.2,44.1,0.615238095238095
"1084",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,15.7,39.6,0.744761904761905
"1085",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,5.6,44.2,0.723809523809524
"1086",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,6.2,50.3,0.580952380952381
"1087",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,6.5,49.3,0.620952380952381
"1088",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,8.1,48.6,0.683809523809524
"1089",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,12.7,44.9,0.603809523809524
"1090",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,18.7,42.9,0.605714285714286
"1091",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,11.8,43.8,0.619047619047619
"1092",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,9.2,51.2,0.594285714285714
"1093",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,13.5,64.8,0.697142857142857
"1094",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,14.3,68,0.601904761904762
"1095",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,7.8,47.7,0.67047619047619
"1096",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,5.6,48.2,0.672380952380952
"1097",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,8.3,50.9,0.615238095238095
"1098",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,7.4,55.4,0.702857142857143
"1099",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,13.8,70.3,0.704761904761905
"1100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,12,67.8,0.626666666666667
"1101",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,5,59.7,0.643809523809524
"1102",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,9,58.1,0.699047619047619
"1103",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,8.1,64.5,0.71047619047619
"1104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,10.9,58.4,0.681904761904762
"1105",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,12.6,50.6,0.72
"1106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,11.1,50.3,0.617142857142857
"1107",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,4,54.9,0.647619047619048
"1108",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,6.6,57.7,0.662857142857143
"1109",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,9.8,66.4,0.718095238095238
"1110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,11.2,71.3,0.685714285714286
"1111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,12.2,54.6,0.647619047619048
"1112",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,5.4,49.6,0.700952380952381
"1113",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,15,45.2,0.6
"1114",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,11.6,51.7,0.761904761904762
"1115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,14.9,46.1,0.56952380952381
"1116",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,6,48.1,0.664761904761905
"1117",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,11.9,48.9,0.638095238095238
"1118",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,15.1,49,0.691428571428571
"1119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,12.3,50.5,0.634285714285714
"1120",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,8.5,48,0.577142857142857
"1121",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,6.3,46.6,0.607619047619048
"1122",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,5.8,48.3,0.643809523809524
"1123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,6.1,55.4,0.615238095238095
"1124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,9.3,54.7,0.626666666666667
"1125",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,6.3,59,0.79047619047619
"1126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,6.4,63.2,0.634285714285714
"1127",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,6.2,63.3,0.668571428571429
"1128",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,6.7,64.9,0.820952380952381
"1129",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,10.5,76.9,0.647619047619048
"1130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,15.5,78.9,0.72952380952381
"1131",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,16.6,75.5,0.67047619047619
"1132",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,17.3,48.3,0.678095238095238
"1133",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,10.6,53.3,0.580952380952381
"1134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,9.8,62.1,0.630476190476191
"1135",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,12.1,59.1,0.718095238095238
"1136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,7.7,60.9,0.674285714285714
"1137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,9.6,57,0.681904761904762
"1138",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,10.4,58.3,0.725714285714286
"1139",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,5.4,60.8,0.672380952380952
"1140",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,6.7,63.4,0.723809523809524
"1141",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,5.2,67,0.643809523809524
"1142",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,10.6,70.1,0.723809523809524
"1143",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,9.7,66,0.739047619047619
"1144",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,8.3,64.8,0.628571428571429
"1145",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,5.3,67.1,0.817142857142857
"1146",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,5.4,71.9,0.779047619047619
"1147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,6.2,75.2,0.727619047619048
"1148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,7.3,81,0.699047619047619
"1149",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,9,71.3,0.67047619047619
"1150",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,12.1,64.8,0.740952380952381
"1151",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,10,67,0.716190476190476
"1152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,4.3,70.4,0.672380952380952
"1153",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,8.6,75.6,0.742857142857143
"1154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,12.3,76.1,0.68
"1155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,13.8,82.1,0.68952380952381
